:START_ID,:END_ID,:TYPE,count:int
6681173,d3.time.day.ceil,CALLS,1
6681173,d3.time.day.floor,CALLS,1
6681173,d3.mouse,CALLS,1
6687966,d3.scale.ordinal,CALLS,3
6687966,d3.scale.linear,CALLS,1
6687966,d3.svg.axis,CALLS,2
6687966,d3.format,CALLS,1
6687966,d3.select,CALLS,3
6687966,d3.csv,CALLS,1
6687966,d3.keys,CALLS,1
6687966,d3.max,CALLS,2
6687966,d3.transition,CALLS,4
6688739,d3.select,CALLS,2
6690354,d3.extent,CALLS,1
6690354,d3.time.format,CALLS,1
6690354,d3.select,CALLS,2
6690354,d3.time.scale,CALLS,1
6690354,d3.scale.linear,CALLS,1
6694430,d3.selectAll,CALLS,1
6695233,d3.selectAll,CALLS,1
6695325,d3.select,CALLS,1
6695426,d3.selectAll,CALLS,1
6699568,d3.select,CALLS,1
6699786,d3.geo.transverseMercator,CALLS,1
6699786,d3.map,CALLS,1
6699786,d3.geo.path,CALLS,1
6699786,d3.select,CALLS,1
6700403,d3.select,CALLS,1
6700403,d3.max,CALLS,2
6700403,d3.min,CALLS,2
6700403,d3.scale.linear,CALLS,2
6700838,d3.select,CALLS,3
6700838,d3.scale.ordinal,CALLS,1
6700838,d3.scale.linear,CALLS,2
6700838,d3.svg.axis,CALLS,2
6700838,d3.csv,CALLS,1
6700838,d3.map,CALLS,1
6700838,d3.nest,CALLS,1
6700838,d3.extent,CALLS,1
6700838,d3.svg.quartileplot,CALLS,1
6700838,d3.selectAll,CALLS,1
6700838,d3.quantile,CALLS,6
6700838,d3.functor,CALLS,1
6702090,d3.text,CALLS,1
6702090,d3.csv.parseRows,CALLS,1
6702090,d3.csv,CALLS,1
6707075,d3.scale.category10,CALLS,1
6707075,d3.scale.linear,CALLS,2
6707075,d3.svg.axis,CALLS,2
6707075,d3.svg.line,CALLS,1
6707075,d3.select,CALLS,10
6707075,d3.csv,CALLS,1
6707075,d3.keys,CALLS,1
6707075,d3.nest,CALLS,1
6707075,d3.max,CALLS,1
6710250,d3.select,CALLS,1
6710250,d3.geo.mercator,CALLS,1
6710250,d3.geo.path,CALLS,1
6710250,d3.json,CALLS,1
6713736,d3.geo.orthographic,CALLS,1
6713736,d3.geo.graticule,CALLS,1
6713736,d3.select,CALLS,2
6713736,d3.geo.path,CALLS,1
6713736,d3.json,CALLS,1
6713736,d3.timer,CALLS,1
6718637,d3.extent,CALLS,1
6718637,d3.time.format,CALLS,1
6718637,d3.select,CALLS,2
6718637,d3.time.scale,CALLS,1
6718637,d3.scale.linear,CALLS,1
6719986,d3.scale.linear,CALLS,3
6719986,d3.selectAll,CALLS,1
6719986,d3.svg.brush,CALLS,1
6719986,d3.select,CALLS,2
6719986,d3.svg.axis,CALLS,1
6719986,d3.mouse,CALLS,1
6719986,d3.max,CALLS,1
6720634,d3.scale.category10,CALLS,1
6720634,d3.scale.linear,CALLS,2
6720634,d3.svg.axis,CALLS,2
6720634,d3.svg.line,CALLS,1
6720634,d3.select,CALLS,11
6720634,d3.csv,CALLS,1
6720634,d3.keys,CALLS,1
6720634,d3.nest,CALLS,1
6720634,d3.max,CALLS,1
6722361,d3.geo.orthographic,CALLS,1
6722361,d3.geo.graticule,CALLS,1
6722361,d3.select,CALLS,2
6722361,d3.geo.path,CALLS,1
6722361,d3.json,CALLS,1
6722361,d3.timer,CALLS,1
6723643,d3.layout.force,CALLS,1
6723643,d3.behavior.drag,CALLS,1
6723643,d3.select,CALLS,4
6723643,d3.selectAll,CALLS,2
6728956,d3.extent,CALLS,1
6728956,d3.time.format,CALLS,1
6728956,d3.select,CALLS,2
6728956,d3.time.scale,CALLS,1
6728956,d3.scale.linear,CALLS,1
6738109,d3.scale.log,CALLS,1
6738109,d3.svg.axis,CALLS,1
6738109,d3.select,CALLS,1
6738229,d3.scale.log,CALLS,1
6738229,d3.svg.axis,CALLS,1
6738229,d3.select,CALLS,1
6738360,d3.geo.orthographic,CALLS,1
6738360,d3.geo.graticule,CALLS,1
6738360,d3.select,CALLS,4
6738360,d3.selectAll,CALLS,1
6738360,d3.geo.path,CALLS,1
6738360,d3.json,CALLS,1
6738360,d3.timer,CALLS,1
6746848,d3.geo.orthographic,CALLS,1
6746848,d3.geo.graticule,CALLS,1
6746848,d3.select,CALLS,2
6746848,d3.geo.path,CALLS,1
6746848,d3.json,CALLS,1
6746848,d3.timer,CALLS,1
6747043,d3.geo.orthographic,CALLS,1
6747043,d3.geo.graticule,CALLS,1
6747043,d3.select,CALLS,2
6747043,d3.geo.path,CALLS,1
6747043,d3.json,CALLS,1
6747043,d3.timer,CALLS,1
6747069,d3.geo.conicConformal,CALLS,1
6747069,d3.geo.path,CALLS,1
6747069,d3.select,CALLS,1
6747069,d3.json,CALLS,1
6747069,d3.scale.linear,CALLS,1
6747069,d3.min,CALLS,8
6747069,d3.max,CALLS,8
6753601,d3.select,CALLS,1
6753601,d3.range,CALLS,2
6753601,d3.svg.line,CALLS,1
6754287,d3.nest,CALLS,1
6754287,d3.select,CALLS,1
6765472,d3.nest,CALLS,1
6765472,d3.select,CALLS,1
6765512,d3.nest,CALLS,1
6765512,d3.select,CALLS,1
6766711,d3.nest,CALLS,1
6766711,d3.select,CALLS,1
6754483,d3.geo.albers,CALLS,1
6754483,d3.geo.path,CALLS,1
6754483,d3.select,CALLS,1
6754483,d3.behavior.zoom,CALLS,1
6754483,d3.json,CALLS,1
6767148,d3.layout.tree,CALLS,1
6767148,d3.svg.diagonal.radial,CALLS,1
6767148,d3.select,CALLS,1
6767148,d3.scale.ordinal,CALLS,2
6767148,d3.csv,CALLS,1
6768900,d3.select,CALLS,5
6768900,d3.geo.albersUsa,CALLS,2
6768900,d3.geo.path,CALLS,1
6768900,d3.chart.scatter,CALLS,1
6768900,d3.chart.brush,CALLS,1
6768900,d3.json,CALLS,1
6768900,d3.dispatch,CALLS,3
6768900,d3.extent,CALLS,2
6768900,d3.time.scale,CALLS,2
6768900,d3.svg.brush,CALLS,1
6768900,d3.svg.axis,CALLS,3
6768900,d3.time.format,CALLS,2
6768900,d3.rebind,CALLS,3
6768900,d3.max,CALLS,2
6768900,d3.min,CALLS,1
6768900,d3.scale.linear,CALLS,2
6770520,d3.csv,CALLS,1
6770520,d3.scale.linear,CALLS,2
6770520,d3.extent,CALLS,2
6770520,d3.svg.line,CALLS,1
6770520,d3.select,CALLS,1
6770520,d3.svg.axis,CALLS,1
6769077,d3.geo.times,CALLS,1
6769077,d3.geo.path,CALLS,1
6769077,d3.geo.graticule,CALLS,1
6769077,d3.scale.sqrt,CALLS,2
6769077,d3.select,CALLS,2
6769077,d3.json,CALLS,2
6769077,d3.extent,CALLS,2
6773415,d3.keys,CALLS,3
6785879,d3.scale.category10,CALLS,1
6785879,d3.time.format,CALLS,1
6785879,d3.scale.linear,CALLS,2
6785879,d3.svg.axis,CALLS,2
6785879,d3.svg.line,CALLS,1
6785879,d3.select,CALLS,1
6785879,d3.csv,CALLS,1
6785879,d3.keys,CALLS,1
6785879,d3.nest,CALLS,1
6785879,d3.max,CALLS,1
6791875,d3.select,CALLS,1
6791875,d3.json,CALLS,1
6791875,d3.geo.mercator,CALLS,1
6791875,d3.geo.path,CALLS,1
6794267,d3.select,CALLS,4
6794267,d3.behavior.drag,CALLS,1
6794267,d3.scale.linear,CALLS,2
6794082,d3.geo.albers,CALLS,1
6794082,d3.geo.path,CALLS,1
6794082,d3.select,CALLS,1
6794082,d3.behavior.zoom,CALLS,1
6798471,d3.select,CALLS,8
6798471,d3.geo.hammer,CALLS,2
6798471,d3.geo.azimuthalEqualArea,CALLS,1
6798471,d3.geo.albers,CALLS,1
6798471,d3.geo.mercator,CALLS,1
6798471,d3.geo.graticule,CALLS,1
6798471,d3.geo.path,CALLS,2
6798471,d3.behavior.zoom,CALLS,1
6798471,d3.event.sourceEvent.stopPropagation,CALLS,1
6798471,d3.json,CALLS,1
6798490,d3.layout.tree,CALLS,1
6798490,d3.svg.diagonal.radial,CALLS,1
6798490,d3.select,CALLS,1
6798490,d3.scale.ordinal,CALLS,2
6798490,d3.csv,CALLS,1
6804753,d3.range,CALLS,1
6804753,d3.geom.voronoi,CALLS,1
6804753,d3.layout.force,CALLS,1
6804753,d3.select,CALLS,1
6807822,d3.select,CALLS,6
6807822,d3.behavior.drag,CALLS,1
6807822,d3.scale.linear,CALLS,2
6807822,d3.svg.line,CALLS,2
6826638,d3.select,CALLS,3
6826638,d3.formatPrefix,CALLS,2
6826638,d3.max,CALLS,2
6826638,d3.scale.linear,CALLS,1
6826638,d3.extent,CALLS,1
6826638,d3.min,CALLS,1
6826638,d3.svg.axis,CALLS,1
6826638,d3.scale.category10,CALLS,1
6826638,d3.svg.symbol,CALLS,4
6831663,d3.range,CALLS,1
6831663,d3.select,CALLS,1
6831663,d3.scale.ordinal,CALLS,1
6831663,d3.scale.linear,CALLS,1
6831663,d3.extent,CALLS,1
6830815,d3.select,CALLS,9
6830815,d3.selectAll,CALLS,1
6830815,d3.geo.hammer,CALLS,1
6830815,d3.geo.mercator,CALLS,1
6830815,d3.geo.path,CALLS,1
6830815,d3.behavior.zoom,CALLS,1
6830815,d3.mouse,CALLS,2
6830815,d3.json,CALLS,1
6830815,d3.event.stopPropagation,CALLS,1
6832422,d3.geo.mercator,CALLS,1
6832422,d3.geo.path,CALLS,1
6832422,d3.geo.tile,CALLS,1
6832422,d3.select,CALLS,1
6832422,d3.scale.linear,CALLS,1
6832422,d3.json,CALLS,1
6832422,d3.rgb,CALLS,2
6840308,d3.time.scale,CALLS,1
6840308,d3.svg.axis,CALLS,2
6840308,d3.scale.linear,CALLS,1
6840308,d3.select,CALLS,1
6840308,d3.csv,CALLS,1
6840308,d3.extent,CALLS,1
6840308,d3.max,CALLS,1
6840308,d3.zip,CALLS,1
6840308,d3.svg.line,CALLS,1
6846156,d3.format,CALLS,1
6846156,d3.svg.arc,CALLS,1
6846156,d3.layout.chord,CALLS,1
6846156,d3.svg.chord,CALLS,1
6846156,d3.select,CALLS,1
6846156,d3.csv,CALLS,1
6846156,d3.json,CALLS,1
6844134,d3.geo.albers,CALLS,1
6844134,d3.geo.path,CALLS,1
6844134,d3.scale.quantize,CALLS,1
6844134,d3.range,CALLS,1
6844134,d3.scale.linear,CALLS,1
6844134,d3.select,CALLS,1
6844134,d3.time.scale,CALLS,1
6844134,d3.svg.axis,CALLS,1
6844134,d3.svg.brush,CALLS,1
6844134,d3.time.year.round,CALLS,2
6844134,d3.mouse,CALLS,1
6844134,d3.extent,CALLS,2
6863459,d3.behavior.drag,CALLS,1
6863459,d3.select,CALLS,17
6863459,d3.behavior.zoom,CALLS,1
6863459,d3.mouse,CALLS,3
6863459,d3.event.stopPropagation,CALLS,4
6863459,d3.event.preventDefault,CALLS,1
6868955,d3.layout.tree,CALLS,1
6868955,d3.svg.diagonal.radial,CALLS,1
6868955,d3.select,CALLS,1
6868955,d3.scale.ordinal,CALLS,2
6868955,d3.csv,CALLS,1
6869683,d3.layout.tree,CALLS,1
6869683,d3.svg.diagonal.radial,CALLS,1
6869683,d3.select,CALLS,1
6869683,d3.scale.ordinal,CALLS,2
6869683,d3.csv,CALLS,1
6874932,d3.csv,CALLS,1
6874932,d3.select,CALLS,8
6874932,d3.format,CALLS,1
6874932,d3.scale.category20,CALLS,1
6874932,d3.scale.linear,CALLS,2
6874932,d3.min,CALLS,8
6874932,d3.max,CALLS,8
6874932,d3.svg.axis,CALLS,2
6874932,d3.selectAll,CALLS,2
6875471,d3.select,CALLS,1
6875359,d3.dispatch,CALLS,6
6875359,d3.select,CALLS,12
6875359,d3.extent,CALLS,1
6875359,d3.scale.linear,CALLS,3
6875359,d3.range.apply,CALLS,1
6875359,d3.svg.axis,CALLS,1
6875359,d3.mouse,CALLS,2
6875359,d3.rebind,CALLS,6
6875359,d3.svg.line.radial,CALLS,1
6875359,d3.range,CALLS,4
6883136,d3.random.normal,CALLS,1
6883136,d3.range,CALLS,1
6883136,d3.scale.linear,CALLS,2
6883136,d3.svg.line,CALLS,1
6883136,d3.select,CALLS,1
6883136,d3.svg.axis,CALLS,2
6886158,d3.nest,CALLS,1
6886158,d3.select,CALLS,1
6890440,d3.layout.force,CALLS,1
6890440,d3.select,CALLS,1
6890440,d3.json,CALLS,1
6890440,d3.layout.tree,CALLS,1
6892860,d3.geo.path,CALLS,1
6892860,d3.select,CALLS,1
6898561,d3.select,CALLS,4
6898561,d3.json,CALLS,2
6899928,d3.select,CALLS,1
6899928,d3.json,CALLS,1
6899928,d3.geo.centroid,CALLS,1
6901037,d3.select,CALLS,2
6901037,d3.mouse,CALLS,2
6901553,d3.select,CALLS,1
6901553,d3.behavior.drag,CALLS,1
6901553,d3.mouse,CALLS,2
6905926,d3.geo.transform,CALLS,1
6905926,d3.scale.sqrt,CALLS,1
6905926,d3.geo.path,CALLS,1
6905926,d3.select,CALLS,1
6905926,d3.json,CALLS,1
6905926,d3.mouse,CALLS,1
6909318,d3.random.normal,CALLS,2
6909318,d3.range,CALLS,1
6909318,d3.geom.voronoi,CALLS,1
6909318,d3.select,CALLS,1
6909550,d3.select,CALLS,1
6909550,d3.interpolate,CALLS,1
6911221,d3.geo.equirectangular,CALLS,1
6911221,d3.geo.path,CALLS,1
6911221,d3.select,CALLS,3
6917114,d3.csv,CALLS,1
6917114,d3.scale.linear,CALLS,2
6917114,d3.extent,CALLS,1
6917114,d3.layout.histogram,CALLS,1
6917114,d3.max,CALLS,1
6917114,d3.svg.axis,CALLS,1
6917114,d3.select,CALLS,1
6917114,d3.min,CALLS,2
6917114,d3.mean,CALLS,2
6923131,d3.select,CALLS,4
6923131,d3.behavior.drag,CALLS,2
6923131,d3.mouse,CALLS,2
6929178,d3.custom.layout.flow,CALLS,1
6929178,d3.select,CALLS,9
6929178,d3.json,CALLS,1
6929178,d3.custom.chart.flow,CALLS,1
6929178,d3.layout.hierarchy,CALLS,1
6929428,d3.custom.layout.flow,CALLS,1
6929428,d3.select,CALLS,9
6929428,d3.json,CALLS,1
6929428,d3.custom.chart.flow,CALLS,1
6929428,d3.layout.hierarchy,CALLS,1
6929969,d3.scale.linear,CALLS,1
6929969,d3.max,CALLS,1
6929969,d3.layout.pie,CALLS,1
6929969,d3.svg.arc,CALLS,1
6929969,d3.select,CALLS,1
6938712,d3.selectAll,CALLS,1
6938712,d3.select,CALLS,2
6944484,d3.scale.category20,CALLS,1
6944484,d3.layout.force,CALLS,1
6944484,d3.select,CALLS,1
6944484,d3.json,CALLS,1
6954193,d3.geo.stereographic,CALLS,1
6954193,d3.geo.path,CALLS,1
6954193,d3.select,CALLS,4
6954193,d3.scale.linear,CALLS,1
6954193,d3.csv,CALLS,1
6954193,d3.json,CALLS,1
6954193,d3.helper.tooltip,CALLS,1
6954193,d3.mouse,CALLS,2
6955404,d3.layout.tree,CALLS,1
6955404,d3.svg.diagonal,CALLS,1
6955404,d3.select,CALLS,1
6955404,d3.json,CALLS,1
6955404,d3.selectAll,CALLS,2
6955981,d3.select,CALLS,1
6955981,d3.event.stopPropagation,CALLS,1
6967409,d3.geo.equirectangular,CALLS,1
6967409,d3.geo.path,CALLS,1
6967409,d3.select,CALLS,3
6967409,d3.selectAll,CALLS,6
6975101,d3.csv,CALLS,1
6975101,d3.select,CALLS,1
6975101,d3.scale.linear,CALLS,1
6977487,d3.scale.log,CALLS,1
6977487,d3.select,CALLS,1
6977487,d3.json,CALLS,2
6977487,d3.geo.bounds,CALLS,1
6977487,d3.geo.path,CALLS,1
6981090,d3.scale.log,CALLS,1
6981090,d3.select,CALLS,1
6981090,d3.json,CALLS,1
6981090,d3.geo.bounds,CALLS,1
6981090,d3.geo.path,CALLS,1
6981811,d3.svg.arc,CALLS,1
6981811,d3.layout.pie,CALLS,1
6981811,d3.select,CALLS,1
6981897,d3.select,CALLS,1
6981993,d3.select,CALLS,1
6981993,d3.layout.force,CALLS,1
6982528,d3.select,CALLS,2
6982528,d3.geo.path,CALLS,2
6982528,d3.geo.transform,CALLS,2
6982528,d3.scale.category10,CALLS,2
6982528,d3.scale.linear,CALLS,2
6982528,d3.json,CALLS,1
6984840,d3.layout.tree,CALLS,1
6984840,d3.svg.diagonal.radial,CALLS,1
6984840,d3.select,CALLS,1
6984840,d3.scale.ordinal,CALLS,2
6984840,d3.csv,CALLS,1
6986121,d3.time.format,CALLS,23
6990939,d3.geo.equirectangular,CALLS,1
6990939,d3.geo.path,CALLS,1
6990939,d3.select,CALLS,3
6990939,d3.selectAll,CALLS,6
6991961,d3.scale.category20c,CALLS,1
6991961,d3.layout.treemap,CALLS,1
6991961,d3.select,CALLS,1
6991961,d3.json,CALLS,1
6991961,d3.selectAll,CALLS,1
6993553,d3.layout.tree,CALLS,1
6993553,d3.svg.diagonal.radial,CALLS,1
6993553,d3.select,CALLS,1
6993553,d3.scale.ordinal,CALLS,2
6993553,d3.csv,CALLS,1
7003904,d3.select,CALLS,1
7003904,d3.scale.linear,CALLS,1
7001388,d3.scale.linear,CALLS,2
7001388,d3.svg.axis,CALLS,1
7001388,d3.format,CALLS,1
7001388,d3.select,CALLS,2
7001388,d3.geo.path,CALLS,1
7001388,d3.json,CALLS,1
7008736,d3.select,CALLS,2
7008736,d3.scale.category10,CALLS,2
7008736,d3.geo.path,CALLS,2
7008736,d3.geo.transform,CALLS,2
7010320,d3.format,CALLS,2
7010320,d3.geo.path,CALLS,2
7010320,d3.select,CALLS,6
7014412,d3.scale.quantile,CALLS,1
7014412,d3.max,CALLS,1
7014412,d3.tsv,CALLS,1
7014412,d3.select,CALLS,1
7015186,d3.select,CALLS,2
7015186,d3.geo.path,CALLS,2
7015186,d3.geo.transform,CALLS,2
7018691,d3.select,CALLS,2
7022061,d3.format,CALLS,2
7022061,d3.nest,CALLS,1
7022061,d3.select,CALLS,1
7022289,d3.layout.tree,CALLS,1
7022289,d3.svg.diagonal,CALLS,1
7022289,d3.select,CALLS,1
7022289,d3.json,CALLS,1
7022568,d3.nest,CALLS,1
7022568,d3.select,CALLS,1
7023140,d3.select,CALLS,2
7023140,d3.geo.path,CALLS,2
7023140,d3.geo.transform,CALLS,2
7023703,d3.geo.orthographic,CALLS,1
7023703,d3.geo.equirectangular,CALLS,1
7023703,d3.geo.path,CALLS,1
7023703,d3.select,CALLS,5
7023703,d3.timer,CALLS,1
7023794,d3.select,CALLS,2
7023794,d3.geo.path,CALLS,2
7023794,d3.geo.transform,CALLS,2
7023794,d3.scale.ordinal,CALLS,2
7024546,d3.geo.orthographic,CALLS,1
7024546,d3.geo.equirectangular,CALLS,1
7024546,d3.geo.path,CALLS,1
7024546,d3.select,CALLS,5
7024546,d3.transition,CALLS,1
7024546,d3.interpolate,CALLS,1
7024546,d3.behavior.drag,CALLS,1
7024936,d3.geo.orthographic,CALLS,1
7024936,d3.geo.equirectangular,CALLS,1
7024936,d3.geo.path,CALLS,1
7024936,d3.select,CALLS,6
7024936,d3.geo.projection,CALLS,1
7024936,d3.transition,CALLS,1
7024936,d3.interpolate,CALLS,1
7024936,d3.behavior.drag,CALLS,1
7025272,d3.select,CALLS,2
7025272,d3.geo.path,CALLS,2
7025272,d3.geo.transform,CALLS,2
7025272,d3.scale.ordinal,CALLS,2
7025272,d3.json,CALLS,1
7025316,d3.geo.orthographic,CALLS,1
7025316,d3.geo.equirectangular,CALLS,1
7025316,d3.select,CALLS,1
7025316,d3.geo.path,CALLS,1
7025316,d3.timer,CALLS,1
7025316,d3.transition,CALLS,2
7025316,d3.geo.projection,CALLS,1
7025316,d3.interpolate,CALLS,1
7027894,d3.tsv,CALLS,1
7027894,d3.select,CALLS,5
7027894,d3.set,CALLS,2
7027894,d3.keys,CALLS,1
7027894,d3.max,CALLS,1
7027894,d3.zip,CALLS,2
7027894,d3.transpose,CALLS,1
7027894,d3.extent,CALLS,1
7027894,d3.merge,CALLS,1
7027894,d3.hsl,CALLS,1
7027894,d3.map,CALLS,1
7027894,d3.range,CALLS,1
7027894,d3.scale.linear,CALLS,1
7027894,d3.format,CALLS,1
7027894,d3.svg.line,CALLS,1
7028521,d3.scale.linear,CALLS,2
7028521,d3.scale.category10,CALLS,1
7028521,d3.layout.treemap,CALLS,1
7028521,d3.select,CALLS,4
7028521,d3.json,CALLS,1
7028521,d3.event.stopPropagation,CALLS,1
7032353,d3.geo.mercator,CALLS,1
7032353,d3.geo.path,CALLS,1
7032353,d3.select,CALLS,4
7032353,d3.json,CALLS,1
7032353,d3.csv,CALLS,1
7039746,d3.mouse,CALLS,2
7039746,d3.scale.sqrt,CALLS,2
7039746,d3.select,CALLS,2
7039746,d3.geo.path,CALLS,2
7039746,d3.geo.transform,CALLS,2
7039746,d3.scale.ordinal,CALLS,2
7039746,d3.json,CALLS,1
7051484,d3.select,CALLS,1
7051484,d3.geo.mercator,CALLS,1
7051484,d3.geo.path,CALLS,1
7051484,d3.behavior.zoom,CALLS,1
7051484,d3.json,CALLS,1
7051552,d3.select,CALLS,1
7051552,d3.geo.mercator,CALLS,1
7051552,d3.geo.path,CALLS,1
7051552,d3.behavior.zoom,CALLS,1
7051552,d3.json,CALLS,1
7061987,d3.select,CALLS,1
7061987,d3.scale.category10,CALLS,1
7061987,d3.svg.arc,CALLS,1
7061987,d3.layout.pie,CALLS,1
7063641,d3.format,CALLS,2
7063641,d3.scale.category20,CALLS,1
7063641,d3.select,CALLS,2
7063641,d3.sankey,CALLS,1
7063641,d3.keys,CALLS,1
7063641,d3.nest,CALLS,1
7063641,d3.behavior.drag,CALLS,1
7063641,d3.rgb,CALLS,1
7061976,d3.geo.conicConformal,CALLS,1
7061976,d3.geo.path,CALLS,1
7061976,d3.select,CALLS,1
7061976,d3.json,CALLS,1
7065313,d3.format,CALLS,1
7065313,d3.scale.ordinal,CALLS,1
7065313,d3.scale.linear,CALLS,1
7065313,d3.svg.axis,CALLS,2
7065313,d3.tip,CALLS,1
7065313,d3.select,CALLS,1
7065313,d3.tsv,CALLS,1
7065313,d3.max,CALLS,1
7065278,d3.scale.linear,CALLS,2
7065278,d3.svg.axis,CALLS,1
7065278,d3.format,CALLS,1
7065278,d3.select,CALLS,2
7065278,d3.geo.path,CALLS,1
7065278,d3.json,CALLS,1
7075823,d3.text,CALLS,1
7075823,d3.csv.parseRows,CALLS,1
7075823,d3.select,CALLS,1
7089206,d3.dispatch,CALLS,1
7089206,d3.format,CALLS,2
7089206,d3.scale.linear,CALLS,1
7089206,d3.select,CALLS,3
7089206,d3.behavior.drag,CALLS,1
7089206,d3.svg.axis,CALLS,1
7089206,d3.interpolate,CALLS,1
7089206,d3.event.stopPropagation,CALLS,1
7089206,d3.rebind,CALLS,1
7089206,d3.geo.albersUsa,CALLS,1
7089206,d3.geo.path,CALLS,1
7089206,d3.layout.force,CALLS,1
7089206,d3.slider,CALLS,1
7089206,d3.geom.voronoi,CALLS,1
7093249,d3.scale.category20,CALLS,1
7093249,d3.layout.force,CALLS,1
7093249,d3.select,CALLS,1
7093249,d3.json,CALLS,1
7090426,d3.select,CALLS,15
7090426,d3.layout.partition,CALLS,1
7090426,d3.svg.arc,CALLS,1
7090426,d3.text,CALLS,1
7090426,d3.csv.parseRows,CALLS,1
7090426,d3.selectAll,CALLS,3
7090426,d3.keys,CALLS,1
7090426,d3.entries,CALLS,1
7094210,d3.range,CALLS,2
7094210,d3.select,CALLS,1
7094210,d3.timer,CALLS,1
7094945,d3.select,CALLS,4
7126114,d3.time.format,CALLS,1
7126114,d3.time.scale,CALLS,2
7126114,d3.scale.linear,CALLS,2
7126114,d3.svg.axis,CALLS,4
7126114,d3.svg.brush,CALLS,1
7126114,d3.svg.line,CALLS,4
7126114,d3.select,CALLS,1
7126114,d3.csv,CALLS,1
7126114,d3.extent,CALLS,2
7126114,d3.min,CALLS,1
7126114,d3.max,CALLS,1
7127495,d3.select,CALLS,15
7127495,d3.layout.partition,CALLS,1
7127495,d3.svg.arc,CALLS,1
7127495,d3.text,CALLS,1
7127495,d3.csv.parseRows,CALLS,1
7127495,d3.selectAll,CALLS,3
7127495,d3.keys,CALLS,1
7127495,d3.entries,CALLS,1
7131066,d3.select,CALLS,1
7131066,d3.range,CALLS,1
7137263,d3.select,CALLS,4
7137263,d3.scale.linear,CALLS,2
7137263,d3.svg.line,CALLS,1
7137263,d3.behavior.drag,CALLS,1
7137305,d3.select,CALLS,4
7137305,d3.scale.linear,CALLS,2
7137305,d3.svg.line,CALLS,1
7137305,d3.behavior.drag,CALLS,1
7141176,d3.select,CALLS,2
7141176,d3.geo.path,CALLS,2
7141176,d3.geo.transform,CALLS,2
7141176,d3.scale.quantize,CALLS,2
7141176,d3.range,CALLS,2
7141176,d3.scale.linear,CALLS,2
7141176,d3.format,CALLS,2
7145598,d3.format,CALLS,1
7145598,d3.scale.ordinal,CALLS,1
7145598,d3.scale.linear,CALLS,1
7145598,d3.svg.axis,CALLS,2
7145598,d3.select,CALLS,1
7145598,d3.tsv,CALLS,1
7145598,d3.max,CALLS,1
7149418,d3.dispatch,CALLS,3
7149418,d3.extent,CALLS,2
7149418,d3.time.scale,CALLS,2
7149418,d3.svg.brush,CALLS,1
7149418,d3.svg.axis,CALLS,3
7149418,d3.time.format,CALLS,2
7149418,d3.rebind,CALLS,3
7149418,d3.select,CALLS,7
7149418,d3.json,CALLS,1
7149418,d3.chart.table,CALLS,1
7149418,d3.chart.scatter,CALLS,1
7149418,d3.chart.brush,CALLS,1
7149418,d3.max,CALLS,2
7149418,d3.min,CALLS,1
7149418,d3.scale.category20,CALLS,1
7149418,d3.scale.linear,CALLS,2
7156009,d3.format,CALLS,1
7155003,d3.select,CALLS,15
7155003,d3.layout.partition,CALLS,1
7155003,d3.svg.arc,CALLS,1
7155003,d3.text,CALLS,1
7155003,d3.csv.parseRows,CALLS,1
7155003,d3.selectAll,CALLS,3
7155003,d3.keys,CALLS,1
7155003,d3.entries,CALLS,1
7156258,d3.format,CALLS,2
7156258,d3.nest,CALLS,1
7156258,d3.select,CALLS,1
7156258,d3.keys,CALLS,3
7156298,d3.format,CALLS,13
7156298,d3.dispatch,CALLS,28
7156298,d3.mouse,CALLS,5
7156298,d3.event.target.className.baseVal.match,CALLS,1
7156298,d3.event.relatedTarget.className.match,CALLS,1
7156298,d3.select,CALLS,90
7156298,d3.scale.linear,CALLS,25
7156298,d3.bisector,CALLS,1
7156298,d3.max,CALLS,5
7156298,d3.min,CALLS,4
7156298,d3.scale.category20,CALLS,3
7156298,d3.html,CALLS,1
7156298,d3.selectAll,CALLS,5
7156298,d3.event.preventDefault,CALLS,1
7156298,d3.map,CALLS,1
7156298,d3.svg.axis,CALLS,1
7156298,d3.rebind,CALLS,20
7156298,d3.extent,CALLS,17
7156298,d3.merge,CALLS,13
7156298,d3.transition,CALLS,25
7156298,d3.timer.flush,CALLS,1
7156298,d3.behavior.drag,CALLS,1
7156298,d3.event.stopPropagation,CALLS,13
7156298,d3.scale.ordinal,CALLS,3
7156298,d3.functor,CALLS,12
7156298,d3.layout.tree,CALLS,1
7156298,d3.svg.area,CALLS,4
7156298,d3.svg.line,CALLS,4
7156298,d3.svg.brush,CALLS,2
7156298,d3.layout.stack,CALLS,3
7156298,d3.rgb,CALLS,6
7156298,d3.interpolate,CALLS,2
7156298,d3.svg.arc,CALLS,3
7156298,d3.layout.pie,CALLS,1
7156298,d3.geom.polygon,CALLS,1
7156298,d3.geom.voronoi,CALLS,1
7156298,d3.svg.symbol,CALLS,2
7156298,d3.fisheye.scale,CALLS,4
7156298,d3.keys,CALLS,3
7156298,d3.nest,CALLS,1
7156866,d3.nest,CALLS,1
7156866,d3.select,CALLS,1
7161145,d3.geo.aitoff,CALLS,1
7161145,d3.geo.path,CALLS,2
7161145,d3.geo.graticule,CALLS,1
7161145,d3.select,CALLS,13
7161145,d3.geo.albersUsa,CALLS,1
